Route stop,Business,Vercel link,HTTP status,Final URL,Content type,Fetched bytes,Fetch milliseconds,Error
27,Taqueria La Iguana Azul,https://bay-area-final-1000-websites.vercel.app/taqueria-la-iguana-azul-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/taqueria-la-iguana-azul-san-francisco/,text/html; charset=utf-8,0,171,
28,Taqueria Mi Sazon,https://bay-area-final-1000-websites.vercel.app/taqueria-mi-sazon-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/taqueria-mi-sazon-san-francisco/,text/html; charset=utf-8,0,163,
29,Hayden Auto Care,https://bay-area-final-1000-websites.vercel.app/hayden-auto-care-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/hayden-auto-care-san-francisco/,text/html; charset=utf-8,0,163,
30,Excelsior Auto Care,https://bay-area-final-1000-websites.vercel.app/excelsior-auto-care-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/excelsior-auto-care-san-francisco/,text/html; charset=utf-8,0,203,
31,BeeFadezz,https://bay-area-final-1000-websites.vercel.app/beefadezz-daly-city/,200,https://bay-area-final-1000-websites.vercel.app/beefadezz-daly-city/,text/html; charset=utf-8,0,192,
32,Da Pan,https://bay-area-final-1000-websites.vercel.app/da-pan-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/da-pan-bay-area/,text/html; charset=utf-8,0,242,
33,Emmy's Restaurant,https://bay-area-final-1000-websites.vercel.app/emmys-restaurant-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/emmys-restaurant-san-francisco/,text/html; charset=utf-8,0,182,
34,Mahogany House of Styles,https://bay-area-final-1000-websites.vercel.app/mahogany-house-of-styles-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/mahogany-house-of-styles-bay-area/,text/html; charset=utf-8,0,1582,
35,Java on Ocean Cafe,https://bay-area-final-1000-websites.vercel.app/java-on-ocean-cafe-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/java-on-ocean-cafe-san-francisco/,text/html; charset=utf-8,0,1838,
36,Jolie Elegance Spa,https://bay-area-final-1000-websites.vercel.app/jolie-elegance-spa-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/jolie-elegance-spa-bay-area/,text/html; charset=utf-8,0,1498,
37,Sakesan Sushi & Robata,https://bay-area-final-1000-websites.vercel.app/sakesan-sushi-robata-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/sakesan-sushi-robata-san-francisco/,text/html; charset=utf-8,0,1719,
38,Go Go 7,https://bay-area-final-1000-websites.vercel.app/go-go-7-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/go-go-7-san-francisco/,text/html; charset=utf-8,0,1658,
39,TS cafe,https://bay-area-final-1000-websites.vercel.app/ts-cafe-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/ts-cafe-bay-area/,text/html; charset=utf-8,0,1943,
40,Unique Automotive,https://bay-area-final-1000-websites.vercel.app/unique-automotive-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/unique-automotive-san-francisco/,text/html; charset=utf-8,0,1820,
41,Los Planes de Renderos,https://bay-area-final-1000-websites.vercel.app/los-planes-de-renderos-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/los-planes-de-renderos-san-francisco/,text/html; charset=utf-8,0,1865,
42,Pacitas Salvadorean Bakery,https://bay-area-final-1000-websites.vercel.app/pacitas-salvadorean-bakery-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/pacitas-salvadorean-bakery-san-francisco/,text/html; charset=utf-8,0,1729,
43,Tanjessy Gifts Jewelry & Accessories,https://bay-area-final-1000-websites.vercel.app/tanjessy-gifts-jewelry-accessories-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/tanjessy-gifts-jewelry-accessories-bay-area/,text/html; charset=utf-8,0,1846,
44,Oscar Laundromat,https://bay-area-final-1000-websites.vercel.app/oscar-laundromat-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/oscar-laundromat-bay-area/,text/html; charset=utf-8,0,1867,
45,Double Shot Coffee,https://bay-area-final-1000-websites.vercel.app/double-shot-coffee-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/double-shot-coffee-san-francisco/,text/html; charset=utf-8,0,1859,
46,Tasty Coffee,https://bay-area-final-1000-websites.vercel.app/tasty-coffee-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/tasty-coffee-san-francisco/,text/html; charset=utf-8,0,1881,
47,Cafe Bello,https://bay-area-final-1000-websites.vercel.app/cafe-bello-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/cafe-bello-san-francisco/,text/html; charset=utf-8,0,1893,
48,Higher Grounds Coffee House and Restaurant,https://bay-area-final-1000-websites.vercel.app/higher-grounds-coffee-house-and-restaurant-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/higher-grounds-coffee-house-and-restaurant-san-francisco/,text/html; charset=utf-8,0,1898,
49,Ming Hui Dim Sum,https://bay-area-final-1000-websites.vercel.app/ming-hui-dim-sum-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/ming-hui-dim-sum-bay-area/,text/html; charset=utf-8,0,1929,
50,Taqueria Gonzalez,https://bay-area-final-1000-websites.vercel.app/taqueria-gonzalez-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/taqueria-gonzalez-bay-area/,text/html; charset=utf-8,0,1879,
51,2546 Cafe,https://bay-area-final-1000-websites.vercel.app/2546-cafe-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/2546-cafe-bay-area/,text/html; charset=utf-8,0,1869,
52,Ming Hing Restaurant,https://bay-area-final-1000-websites.vercel.app/ming-hing-restaurant-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/ming-hing-restaurant-bay-area/,text/html; charset=utf-8,0,1894,
53,Golden City,https://bay-area-final-1000-websites.vercel.app/golden-city-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/golden-city-bay-area/,text/html; charset=utf-8,0,1867,
54,Yan Li,https://bay-area-final-1000-websites.vercel.app/yan-li-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/yan-li-bay-area/,text/html; charset=utf-8,0,1842,
55,Generation Nails,https://bay-area-final-1000-websites.vercel.app/generation-nails-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/generation-nails-bay-area/,text/html; charset=utf-8,0,1870,
56,3R Automotive,https://bay-area-final-1000-websites.vercel.app/3r-automotive-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/3r-automotive-bay-area/,text/html; charset=utf-8,0,1842,
57,Tacos Los Altos,https://bay-area-final-1000-websites.vercel.app/tacos-los-altos-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/tacos-los-altos-bay-area/,text/html; charset=utf-8,0,1840,
58,Moonlight Cafe,https://bay-area-final-1000-websites.vercel.app/moonlight-cafe-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/moonlight-cafe-bay-area/,text/html; charset=utf-8,0,1848,
59,Four Seasons Nails and Spa,https://bay-area-final-1000-websites.vercel.app/four-seasons-nails-and-spa-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/four-seasons-nails-and-spa-bay-area/,text/html; charset=utf-8,0,1514,
60,Bernal Heights Nail Care,https://bay-area-final-1000-websites.vercel.app/bernal-heights-nail-care-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/bernal-heights-nail-care-bay-area/,text/html; charset=utf-8,0,1687,
61,Progressive Grounds,https://bay-area-final-1000-websites.vercel.app/progressive-grounds-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/progressive-grounds-bay-area/,text/html; charset=utf-8,0,1570,
62,LP Decorative Plumbing,https://bay-area-final-1000-websites.vercel.app/lp-decorative-plumbing-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/lp-decorative-plumbing-bay-area/,text/html; charset=utf-8,0,1454,
63,Brown Bear Realty,https://bay-area-final-1000-websites.vercel.app/brown-bear-realty-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/brown-bear-realty-bay-area/,text/html; charset=utf-8,0,1730,
64,Royal Cuckoo,https://bay-area-final-1000-websites.vercel.app/royal-cuckoo-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/royal-cuckoo-san-francisco/,text/html; charset=utf-8,0,1727,
65,Taqueria Can-Cún,https://bay-area-final-1000-websites.vercel.app/taqueria-can-cun-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/taqueria-can-cun-san-francisco/,text/html; charset=utf-8,0,1651,
66,Healthy Nails,https://bay-area-final-1000-websites.vercel.app/healthy-nails-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/healthy-nails-san-francisco/,text/html; charset=utf-8,0,1638,
67,Eco Jewelers,https://bay-area-final-1000-websites.vercel.app/eco-jewelers-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/eco-jewelers-bay-area/,text/html; charset=utf-8,0,1659,
68,Las Brisas de Acapulco,https://bay-area-final-1000-websites.vercel.app/las-brisas-de-acapulco-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/las-brisas-de-acapulco-san-francisco/,text/html; charset=utf-8,0,1630,
69,El Honduras,https://bay-area-final-1000-websites.vercel.app/el-honduras-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/el-honduras-bay-area/,text/html; charset=utf-8,0,1651,
70,Pepe’s Auto Repair,https://bay-area-final-1000-websites.vercel.app/pepes-auto-repair-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/pepes-auto-repair-bay-area/,text/html; charset=utf-8,0,1610,
71,The Phone Booth,https://bay-area-final-1000-websites.vercel.app/the-phone-booth-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/the-phone-booth-san-francisco/,text/html; charset=utf-8,0,1587,
72,Ariel’s Breakfast Mi Yucatan,https://bay-area-final-1000-websites.vercel.app/ariels-breakfast-mi-yucatan-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/ariels-breakfast-mi-yucatan-san-francisco/,text/html; charset=utf-8,0,1661,
73,Hollywood Beauty Salon,https://bay-area-final-1000-websites.vercel.app/hollywood-beauty-salon-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/hollywood-beauty-salon-bay-area/,text/html; charset=utf-8,0,1641,
74,Lian Nails,https://bay-area-final-1000-websites.vercel.app/lian-nails-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/lian-nails-bay-area/,text/html; charset=utf-8,0,1637,
75,Eddy's Tax and Accounting,https://bay-area-final-1000-websites.vercel.app/eddys-tax-and-accounting-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/eddys-tax-and-accounting-san-francisco/,text/html; charset=utf-8,0,1603,
76,El Rinconcito Nicaraguense,https://bay-area-final-1000-websites.vercel.app/el-rinconcito-nicaraguense-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/el-rinconcito-nicaraguense-san-francisco/,text/html; charset=utf-8,0,1592,
77,Pacific Collision Care,https://bay-area-final-1000-websites.vercel.app/pacific-collision-care-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/pacific-collision-care-bay-area/,text/html; charset=utf-8,0,1611,
78,Big Mouth Burgers & Beers,https://bay-area-final-1000-websites.vercel.app/big-mouth-burgers-beers-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/big-mouth-burgers-beers-san-francisco/,text/html; charset=utf-8,0,1565,
79,Ezzo Rotisserie,https://bay-area-final-1000-websites.vercel.app/ezzo-rotisserie-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/ezzo-rotisserie-san-francisco/,text/html; charset=utf-8,0,1579,
80,Primera Insurance Agency,https://bay-area-final-1000-websites.vercel.app/primera-insurance-agency-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/primera-insurance-agency-bay-area/,text/html; charset=utf-8,0,1573,
81,Vanessa's Beauty Salon,https://bay-area-final-1000-websites.vercel.app/vanessas-beauty-salon-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/vanessas-beauty-salon-bay-area/,text/html; charset=utf-8,0,1566,
82,Las Palmeras,https://bay-area-final-1000-websites.vercel.app/las-palmeras-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/las-palmeras-san-francisco/,text/html; charset=utf-8,0,708,
83,J. J. Jewelers,https://bay-area-final-1000-websites.vercel.app/j-j-jewelers-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/j-j-jewelers-bay-area/,text/html; charset=utf-8,0,1019,
84,The Jelly Donut,https://bay-area-final-1000-websites.vercel.app/the-jelly-donut-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/the-jelly-donut-san-francisco/,text/html; charset=utf-8,0,753,
85,Jose R. Sanchez Diamond Setter,https://bay-area-final-1000-websites.vercel.app/jose-r-sanchez-diamond-setter-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/jose-r-sanchez-diamond-setter-san-francisco/,text/html; charset=utf-8,0,641,
86,Cholo Soy,https://bay-area-final-1000-websites.vercel.app/cholo-soy-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/cholo-soy-bay-area/,text/html; charset=utf-8,0,702,
87,Center Nails,https://bay-area-final-1000-websites.vercel.app/center-nails-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/center-nails-bay-area/,text/html; charset=utf-8,0,1597,
88,Géminis Barber Shop,https://bay-area-final-1000-websites.vercel.app/geminis-barber-shop-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/geminis-barber-shop-bay-area/,text/html; charset=utf-8,0,1645,
89,Ambaro Salon & Barbet,https://bay-area-final-1000-websites.vercel.app/ambaro-salon-barbet-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/ambaro-salon-barbet-bay-area/,text/html; charset=utf-8,0,1630,
90,Ana's Dreams,https://bay-area-final-1000-websites.vercel.app/anas-dreams-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/anas-dreams-bay-area/,text/html; charset=utf-8,0,1578,
91,Laura's Beauty and Barber Shop,https://bay-area-final-1000-websites.vercel.app/lauras-beauty-and-barber-shop-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/lauras-beauty-and-barber-shop-bay-area/,text/html; charset=utf-8,0,1624,
92,Homestead,https://bay-area-final-1000-websites.vercel.app/homestead-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/homestead-bay-area/,text/html; charset=utf-8,0,1622,
93,El Tepa,https://bay-area-final-1000-websites.vercel.app/el-tepa-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/el-tepa-bay-area/,text/html; charset=utf-8,0,1624,
94,La Barberhood,https://bay-area-final-1000-websites.vercel.app/la-barberhood-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/la-barberhood-bay-area/,text/html; charset=utf-8,0,1611,
95,Clean Cut,https://bay-area-final-1000-websites.vercel.app/clean-cut-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/clean-cut-bay-area/,text/html; charset=utf-8,0,1676,
96,District Tea,https://bay-area-final-1000-websites.vercel.app/district-tea-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/district-tea-san-francisco/,text/html; charset=utf-8,0,1603,
97,De Angelis,https://bay-area-final-1000-websites.vercel.app/de-angelis-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/de-angelis-bay-area/,text/html; charset=utf-8,0,1677,
98,Alhamra,https://bay-area-final-1000-websites.vercel.app/alhamra-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/alhamra-bay-area/,text/html; charset=utf-8,0,1688,
99,Ramen Izakaya Goku,https://bay-area-final-1000-websites.vercel.app/ramen-izakaya-goku-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/ramen-izakaya-goku-san-francisco/,text/html; charset=utf-8,0,1678,
100,500 Club,https://bay-area-final-1000-websites.vercel.app/500-club-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/500-club-san-francisco/,text/html; charset=utf-8,0,1690,
101,Java Supreme,https://bay-area-final-1000-websites.vercel.app/java-supreme-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/java-supreme-san-francisco/,text/html; charset=utf-8,0,1710,
102,Angelica's Hair Salon,https://bay-area-final-1000-websites.vercel.app/angelicas-hair-salon-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/angelicas-hair-salon-san-francisco/,text/html; charset=utf-8,0,1709,
103,Little Kite Asian Fusion,https://bay-area-final-1000-websites.vercel.app/little-kite-asian-fusion-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/little-kite-asian-fusion-bay-area/,text/html; charset=utf-8,0,1632,
104,Ambaro,https://bay-area-final-1000-websites.vercel.app/ambaro-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/ambaro-bay-area/,text/html; charset=utf-8,0,1659,
105,Fiesta Laundromat,https://bay-area-final-1000-websites.vercel.app/fiesta-laundromat-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/fiesta-laundromat-bay-area/,text/html; charset=utf-8,0,1644,
106,Pan Lido Salvadoreno,https://bay-area-final-1000-websites.vercel.app/pan-lido-salvadoreno-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/pan-lido-salvadoreno-san-francisco/,text/html; charset=utf-8,0,1360,
107,El Trebol,https://bay-area-final-1000-websites.vercel.app/el-trebol-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/el-trebol-san-francisco/,text/html; charset=utf-8,0,1348,
108,Eyebrow Star,https://bay-area-final-1000-websites.vercel.app/eyebrow-star-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/eyebrow-star-bay-area/,text/html; charset=utf-8,0,1271,
109,Esperpento,https://bay-area-final-1000-websites.vercel.app/esperpento-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/esperpento-san-francisco/,text/html; charset=utf-8,0,1255,
110,Hillside Laundromat,https://bay-area-final-1000-websites.vercel.app/hillside-laundromat-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/hillside-laundromat-bay-area/,text/html; charset=utf-8,0,1011,
111,Dumpling Kitchen,https://bay-area-final-1000-websites.vercel.app/dumpling-kitchen-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/dumpling-kitchen-san-francisco/,text/html; charset=utf-8,0,1195,
112,Noe Bagels,https://bay-area-final-1000-websites.vercel.app/noe-bagels-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/noe-bagels-san-francisco/,text/html; charset=utf-8,0,1184,
113,Of Barbers and Bears,https://bay-area-final-1000-websites.vercel.app/of-barbers-and-bears-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/of-barbers-and-bears-san-francisco/,text/html; charset=utf-8,0,1287,
114,Choice Yakiniku,https://bay-area-final-1000-websites.vercel.app/choice-yakiniku-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/choice-yakiniku-san-francisco/,text/html; charset=utf-8,0,1691,
115,Jenny's Hair Salon,https://bay-area-final-1000-websites.vercel.app/jennys-hair-salon-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/jennys-hair-salon-bay-area/,text/html; charset=utf-8,0,1760,
116,Be Salon,https://bay-area-final-1000-websites.vercel.app/be-salon-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/be-salon-san-francisco/,text/html; charset=utf-8,0,1768,
117,SF Nail Spa,https://bay-area-final-1000-websites.vercel.app/sf-nail-spa-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/sf-nail-spa-san-francisco/,text/html; charset=utf-8,0,1659,
118,Noodle Stop,https://bay-area-final-1000-websites.vercel.app/noodle-stop-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/noodle-stop-san-francisco/,text/html; charset=utf-8,0,1636,
119,Thái Nghiệp Ký Mì Gia,https://bay-area-final-1000-websites.vercel.app/thai-nghiep-ky-mi-gia-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/thai-nghiep-ky-mi-gia-bay-area/,text/html; charset=utf-8,0,1792,
120,Neon Shade,https://bay-area-final-1000-websites.vercel.app/neon-shade-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/neon-shade-bay-area/,text/html; charset=utf-8,0,1660,
121,Top Design Beauty Salon,https://bay-area-final-1000-websites.vercel.app/top-design-beauty-salon-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/top-design-beauty-salon-san-francisco/,text/html; charset=utf-8,0,1845,
122,C & W Tailoring,https://bay-area-final-1000-websites.vercel.app/c-w-tailoring-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/c-w-tailoring-bay-area/,text/html; charset=utf-8,0,1838,
123,Top Design Beauty Salon,https://bay-area-final-1000-websites.vercel.app/top-design-beauty-salon-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/top-design-beauty-salon-bay-area/,text/html; charset=utf-8,0,1925,
124,All Bay Properties,https://bay-area-final-1000-websites.vercel.app/all-bay-properties-bay-area/,200,https://bay-area-final-1000-websites.vercel.app/all-bay-properties-bay-area/,text/html; charset=utf-8,0,1770,
125,City Cuts,https://bay-area-final-1000-websites.vercel.app/city-cuts-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/city-cuts-san-francisco/,text/html; charset=utf-8,0,1740,
126,Sunny WheatField Cafe,https://bay-area-final-1000-websites.vercel.app/sunny-wheatfield-cafe-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/sunny-wheatfield-cafe-san-francisco/,text/html; charset=utf-8,0,1757,
127,Happy Bakery / Dim Sum To Go,https://bay-area-final-1000-websites.vercel.app/happy-bakery-dim-sum-to-go-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/happy-bakery-dim-sum-to-go-san-francisco/,text/html; charset=utf-8,0,1745,
128,Bon Beauty Salon,https://bay-area-final-1000-websites.vercel.app/bon-beauty-salon-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/bon-beauty-salon-san-francisco/,text/html; charset=utf-8,0,1706,
129,Steam Rice Roll King,https://bay-area-final-1000-websites.vercel.app/steam-rice-roll-king-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/steam-rice-roll-king-san-francisco/,text/html; charset=utf-8,0,1803,
130,Guangdong Barbecue Restaurant,https://bay-area-final-1000-websites.vercel.app/guangdong-barbecue-restaurant-san-francisco/,200,https://bay-area-final-1000-websites.vercel.app/guangdong-barbecue-restaurant-san-francisco/,text/html; charset=utf-8,0,1811,
